%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
43.0, -1569.5171439072067, -1475.930389872836, -3197.39469258722, 1063.8759808392504, 3383.4729651776515, 3428.8917099108353, 330.0011551381535, -4342.183988354682, 0.176, 0.148, 0.9460000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578871000722E9, 0.0, 2023-11-21 10:01:11.000
44.0, -1566.5667136391062, -1468.509610713674, -3179.6697592341616, 1078.1587455461915, 3390.7149303811707, 3434.166721602288, 336.9301959192987, -4339.121799364305, 0.176, 0.148, 0.9460000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70057887100575E9, 0.0, 2023-11-21 10:01:11.005
45.0, -1569.248922973743, -1478.76906141866, -3200.6356955332394, 1078.1810972906467, 3393.57595367145, 3436.5583582590057, 337.6454517418685, -4344.106238377838, 0.176, 0.148, 0.9460000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578871009692E9, 0.0, 2023-11-21 10:01:11.009
46.0, -1566.7455275947486, -1476.1986108062997, -3194.82424197486, 1083.232591537546, 3400.057959563489, 3441.6322042503602, 337.0419546415752, -4343.927424422196, 0.176, 0.148, 0.9460000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578871012725E9, 0.0, 2023-11-21 10:01:11.012
47.0, -1564.6444636159497, -1489.833174924037, -3205.262506635488, 1076.7729373899624, 3390.1114332808775, 3433.4738175241732, 331.0293353830976, -4338.339488308369, 0.176, 0.148, 0.9460000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578871016727E9, 0.0, 2023-11-21 10:01:11.016
48.0, -1581.5423824241618, -1499.7573494621934, -3217.690076552639, 1070.0227105644597, 3385.059939033978, 3431.0821808674555, 331.25285282765066, -4338.183026097182, 0.17400000000000002, 0.148, 0.9420000000000001, 192.0, 5.0, 112.0, 4.0, 160.0, 29.0, 112.0, 0.0, 0.0, 0.0, 1.700578871020758E9, 0.0, 2023-11-21 10:01:11.020
49.0, -1574.3004172206424, -1483.7758521766486, -3195.5394977974297, 1079.0751670688592, 3392.6371804043274, 3435.1725501027763, 332.5045505171479, -4336.5066452630335, 0.17400000000000002, 0.148, 0.9420000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578871024779E9, 0.0, 2023-11-21 10:01:11.024
50.0, -1566.8796380614804, -1475.5951137060063, -3185.682378492639, 1080.7962513919176, 3388.837383846925, 3429.4281517777627, 328.6600504708351, -4338.2053778416375, 0.17400000000000002, 0.148, 0.9420000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578871029741E9, 0.0, 2023-11-21 10:01:11.029
51.0, -1560.5093908917179, -1480.2666282971654, -3202.915573467681, 1075.4765362115547, 3387.585686157428, 3430.7916081895364, 332.41514353932666, -4334.76320919552, 0.17400000000000002, 0.148, 0.9420000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578871033757E9, 0.0, 2023-11-21 10:01:11.033
52.0, -1564.4880014047626, -1483.4182242653637, -3210.135186926745, 1073.0848995548367, 3390.0443780475116, 3434.3008320690196, 334.40444879584896, -4335.433761529179, 0.17400000000000002, 0.148, 0.9420000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578871037772E9, 0.0, 2023-11-21 10:01:11.037
53.0, -1575.0380247876674, -1491.6660179693722, -3208.8611374927927, 1074.627169922253, 3392.838346104425, 3438.2123873486985, 336.81843719702215, -4341.066401131917, 0.17400000000000002, 0.148, 0.9420000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578871040758E9, 0.0, 2023-11-21 10:01:11.040
54.0, -1575.3509492100418, -1489.2743813126542, -3204.256678134999, 1074.6495216667083, 3384.769366356059, 3430.612794233894, 333.4656755287261, -4347.682517490687, 0.17400000000000002, 0.148, 0.9420000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578871044776E9, 0.0, 2023-11-21 10:01:11.044
55.0, -1573.3616439535194, -1484.9157911438695, -3201.1497856557116, 1077.979931590549, 3387.6974448797046, 3432.1327128568546, 331.7669429501227, -4341.3793255542905, 0.17400000000000002, 0.148, 0.9420000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578871048797E9, 0.0, 2023-11-21 10:01:11.048
56.0, -1559.503562391229, -1478.8361166520258, -3194.0642826633793, 1083.8137368933842, 3391.0725582924556, 3435.8207506919803, 335.34322206297185, -4333.9808981395845, 0.17400000000000002, 0.148, 0.9420000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578871052789E9, 0.0, 2023-11-21 10:01:11.052
57.0, -1575.3956526989523, -1489.2073260792884, -3199.3392943548315, 1081.466803725577, 3387.876258835347, 3431.1045326119106, 331.54342550556964, -4341.759305210031, 0.17400000000000002, 0.148, 0.9420000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578871056802E9, 0.0, 2023-11-21 10:01:11.056
58.0, -1578.2343242447764, -1484.2899422991209, -3192.1420326402226, 1079.5892571913312, 3386.4680989346625, 3429.361096544397, 331.20814933874004, -4343.703906977643, 0.17400000000000002, 0.148, 0.9500000000000001, 192.0, 5.0, 112.0, 4.0, 160.0, 29.0, 176.0, 0.0, 0.0, 0.0, 1.700578871060811E9, 0.0, 2023-11-21 10:01:11.060
